wpc_extenditem_sid,class,remark01,remark02,remark03,remark04,remark05,remark06,remark07,remark08,remark09,remark10,userid,updatetime,tag,
	202007241612551783,	JCODE,	FEM,	SLB,	,	0.0,	5,	Axis (XYZ) / motor / belt cause the grinding area to abnormal position(軸位 (XYZ) / 馬達 / 皮帶問題,	END-REPAIR,	,	,	,	25205,	2020/07/24 16:18:02,	1069555786,
	202007241613292252,	JCODE,	FKC,	SLB,	,	0.0,	5,	Abnormal grinding cutting speed / rotation speed caused by parameter setting(參數設定造成研磨切速 /,	END-REPAIR,	,	,	,	25205,	2020/07/24 16:14:09,	1,
	202007241616305158,	JCODE,	FKM,	SLB,	,	0.0,	5,	Abnormal grinding cutting speed / rotation speed caused by axis (XYZ) / motor / belt(軸位 (XYZ) / 馬,	END-REPAIR,	,	,	,	25205,	2020/07/24 16:17:17,	1,
	202007241619247627,	JCODE,	FKP,	SLB,	,	0.0,	5,	Abnormal grinding cutting speed / rotation speed caused by spindle(主轉軸問題造成研磨切速 / 轉速異常,	END-REPAIR,	,	,	,	25205,	2020/07/24 16:19:58,	1,
	202007241620098431,	JCODE,	FSC,	SLB,	,	0.0,	5,	Parameter setting causes abnormal vacuum on the grinding stage(參數設定造成研磨檯面真空異常),	END-REPAIR,	,	,	,	25205,	2020/07/24 16:20:41,	1,
	202007241620458963,	JCODE,	FSI,	SLB,	,	0.0,	5,	Air pressure element causes abnormal vacuum on the grinding stage(氣壓元件造成研磨檯面真空異常),	END-REPAIR,	,	,	,	25205,	2020/07/24 16:21:20,	1,
	202007241621249613,	JCODE,	FSL,	SLB,	,	0.0,	5,	Mechanism structure problem causes abnormal vacuum on the grinding stage(機構組裝問題造成研磨檯面真,	END-REPAIR,	,	,	,	25205,	2020/07/24 16:21:54,	1,
	202007241621580415,	JCODE,	FTJ,	SLB,	,	0.0,	5,	Abnormal water volume or water pressure during grinding(水量或水壓異常造成無法研磨),	END-REPAIR,	,	,	,	25205,	2020/07/24 16:22:37,	1,
	202007241622421106,	JCODE,	GEC,	SLB,	,	0.0,	5,	Parameter setting cause the OUT PP to abnormal position(參數設定造成出料手臂的位置、點位錯誤),	END-REPAIR,	,	,	,	25205,	2020/07/24 16:23:17,	1,
	202007241623211726,	JCODE,	GEM,	SLB,	,	0.0,	5,	Axis (XYZ) / motor / belt cause the OUT PP to abnormal position(軸位 (XYZ) / 馬達 / 皮帶問題造成出料,	END-REPAIR,	,	,	,	25205,	2020/07/24 16:24:02,	1,
	202007241624082516,	JCODE,	GFC,	SLB,	,	0.0,	5,	Parameter setting causes the OUT PP to fail to pick up the substrate on the grinding stage(參數設定,	END-REPAIR,	,	,	,	25205,	2020/07/24 16:24:45,	1,
	202007241624482972,	JCODE,	GFI,	SLB,	,	0.0,	5,	Air pressure element causes the OUT PP to fail to pick up the substrate on the grinding stage(氣壓元,	END-REPAIR,	,	,	,	25205,	2020/07/24 16:25:23,	1,
	202007241625263584,	JCODE,	GFU,	SLB,	,	0.0,	5,	Vacuum pad is broken or falling off; causing the OUT PP to fail to pick up the substrate on the grin,	END-REPAIR,	,	,	,	25205,	2020/07/24 16:26:08,	1,
	202007241626124094,	JCODE,	GGC,	SLB,	,	0.0,	5,	Parameter setting causes the OUT PP to fail to place the substrate on the output track(參數設定造成,	END-REPAIR,	,	,	,	25205,	2020/07/24 16:26:46,	1,
	202007241626584521,	JCODE,	GGI,	SLB,	,	0.0,	5,	Air pressure element causes the OUT PP to fail to place the substrate on the output track(氣壓元件造,	END-REPAIR,	,	,	,	25205,	2020/07/24 16:27:22,	1,
	202007241627355143,	JCODE,	HDC,	SLB,	,	0.0,	5,	Parameter setting cause the substrate output to stuck(參數設定造成基板輸出卡住),	END-REPAIR,	,	,	,	25205,	2020/07/24 16:28:04,	1,
	202007241628085603,	JCODE,	HDI,	SLB,	,	0.0,	5,	Air pressure element cause the substrate output to stuck(氣壓元件造成基板輸出卡住),	END-REPAIR,	,	,	,	25205,	2020/07/24 16:28:37,	1,
	202007241628405973,	JCODE,	HDM,	SLB,	,	0.0,	5,	Axis (XYZ) / motor / belt cause the substrate output to stuck(軸位 (XYZ) / 馬達 / 皮帶問題造成基板輸,	END-REPAIR,	,	,	,	25205,	2020/07/24 16:29:23,	1,
	202007241629276415,	JCODE,	HEC,	SLB,	,	0.0,	5,	Parameter setting cause the substrate output to abnormal position(參數設定造成基板輸出的位置、點位錯,	END-REPAIR,	,	,	,	25205,	2020/07/24 16:30:00,	1,
	202007241630077242,	JCODE,	HEI,	SLB,	,	0.0,	5,	Air pressure element cause the substrate output to abnormal position(氣壓元件造成基板輸出的位置、點,	END-REPAIR,	,	,	,	25205,	2020/07/24 16:30:33,	1,
	202007241630387656,	JCODE,	HEM,	SLB,	,	0.0,	5,	Axis (XYZ) / motor / belt cause the substrate output to abnormal position(軸位 (XYZ) / 馬達 / 皮帶問,	END-REPAIR,	,	,	,	25205,	2020/07/24 16:31:05,	1,
	202007241631127964,	JCODE,	IDC,	SLB,	,	0.0,	5,	Parameter setting cause the spinning area to stuck(參數設定造成甩乾區卡住),	END-REPAIR,	,	,	,	25205,	2020/07/24 16:31:41,	1,
	202007241631448213,	JCODE,	IDI,	SLB,	,	0.0,	5,	Air pressure element cause the spinning area to stuck(氣壓元件造成甩乾區卡住),	END-REPAIR,	,	,	,	25205,	2020/07/24 16:32:12,	1,
	202007241632158630,	JCODE,	IDM,	SLB,	,	0.0,	5,	Axis (XYZ) / motor / belt cause the spinning area to stuck(軸位 (XYZ) / 馬達 / 皮帶問題造成甩乾區卡,	END-REPAIR,	,	,	,	25205,	2020/07/24 16:32:51,	1,
	202007241632549118,	JCODE,	JDC,	SLB,	,	0.0,	5,	Parameter setting cause the magazine output to stuck(參數設定造成料盒輸出卡住),	END-REPAIR,	,	,	,	25205,	2020/07/24 16:33:21,	1,
	202007241633249415,	JCODE,	JDI,	SLB,	,	0.0,	5,	Air pressure element cause the magazine output to stuck(氣壓元件造成料盒輸出卡住),	END-REPAIR,	,	,	,	25205,	2020/07/24 16:33:51,	1,
	202007241633569724,	JCODE,	JDM,	SLB,	,	0.0,	5,	Axis (XYZ) / motor / belt cause the magazine output to stuck(軸位 (XYZ) / 馬達 / 皮帶問題造成料盒輸,	END-REPAIR,	,	,	,	25205,	2020/07/24 16:34:20,	1,
	202007241634249965,	JCODE,	JEC,	SLB,	,	0.0,	5,	Parameter setting cause the magazine output to abnormal position(參數設定造成料盒輸出的位置、點位錯,	END-REPAIR,	,	,	,	25205,	2020/07/24 16:35:08,	1069560125,
	202007241635120743,	JCODE,	JEI,	SLB,	,	0.0,	5,	Air pressure element cause the magazine output to abnormal position(氣壓元件造成料盒輸出的位置、點位,	END-REPAIR,	,	,	,	25205,	2020/07/24 16:35:38,	1,
	202007241635451345,	JCODE,	JEM,	SLB,	,	0.0,	5,	Axis (XYZ) / motor / belt cause the magazine output to abnormal position(軸位 (XYZ) / 馬達 / 皮帶問,	END-REPAIR,	,	,	,	25205,	2020/07/24 16:36:09,	1,
	202007241636121782,	JCODE,	KTJ,	SLB,	,	0.0,	5,	The water volume or water pressure of the cooling water machine is abnormal(冰水機水量或水壓異常),	END-REPAIR,	,	,	,	25205,	2020/07/24 16:36:37,	1,
	202007241636412177,	JCODE,	LOE,	SLB,	,	0.0,	5,	Network disconnection / unable to connect to server(網路斷線 / 無法連接伺服器),	END-REPAIR,	,	,	,	25205,	2020/07/24 16:37:06,	1,
	202007241637092471,	JCODE,	999,	SLB,	,	0.0,	5,	Other machine problem(其他機台問題),	END-REPAIR,	,	,	,	25205,	2020/07/24 16:37:53,	1,
	202007241637562975,	JCODE,	107,	SLB,	,	0.0,	5,	Roughness Ra Fail(表面粗糙度 Ra 不良),	END-REPAIR,	,	,	,	25205,	2020/07/24 16:38:21,	1,
	202007241638233332,	JCODE,	117,	SLB,	,	0.0,	5,	Abnormal Thickness(厚度錯誤),	END-REPAIR,	,	,	,	25205,	2020/07/24 16:39:08,	1,
	202007241639134105,	JCODE,	127,	SLB,	,	0.0,	5,	Substrate Scratch(基板刮傷),	END-REPAIR,	,	,	,	25205,	2020/07/24 16:39:40,	1,
	202007241639434476,	JCODE,	137,	SLB,	,	0.0,	5,	Substrate Crack(基板破裂),	END-REPAIR,	,	,	,	25205,	2020/07/24 16:40:07,	1,
	202007241640104803,	JCODE,	147,	SLB,	,	0.0,	5,	Substrate Chipping(基板崩缺),	END-REPAIR,	,	,	,	25205,	2020/07/24 16:40:33,	1,
	202007241640365122,	JCODE,	157,	SLB,	,	0.0,	5,	Chip Exposure(晶片外露),	END-REPAIR,	,	,	,	25205,	2020/07/24 16:40:59,	1,
	202007241641035366,	JCODE,	167,	SLB,	,	0.0,	5,	Wire Exposure(金線外露),	END-REPAIR,	,	,	,	25205,	2020/07/24 16:41:26,	1,
	202007241641315715,	JCODE,	177,	SLB,	,	0.0,	5,	Substrate Based Exposure(底材外露),	END-REPAIR,	,	,	,	25205,	2020/07/24 16:41:55,	1,
	202007241641595970,	JCODE,	187,	SLB,	,	0.0,	5,	Contamination(汙染),	END-REPAIR,	,	,	,	25205,	2020/07/24 16:42:20,	1,
	202007241642246291,	JCODE,	1Z7,	SLB,	,	0.0,	5,	Other quality issue(其他品質異常),	END-REPAIR,	,	,	,	25205,	2020/07/24 16:42:51,	1,
	202007241642556704,	JCODE,	2Z0,	SLB,	,	0.0,	5,	Incoming Defect (Substrate)(來料基板 / 前製程品質異常),	END-REPAIR,	,	,	,	25205,	2020/07/24 16:43:20,	1,
	202007291651505629,	JCODE,	ABC,	SLB,	,	0.0,	5,	Change Recipe,	BGN-SETUP,	,	,	,	16919,	2020/07/29 16:54:33,	1,
	202009041826315188,	JCODE,	WP,	SLB,	,	1.0,	5,	WEEKLY PM,	BGN-PM,	,	,	,	13898,	2020/09/09 17:48:30,	1085927658,
	202009091744571369,	JCODE,	MP,	SLB,	,	3.0,	5,	Monthly PM,	BGN-PM,	,	,	,	13898,	2020/09/09 17:48:47,	1085927702,
	202009091745301679,	JCODE,	QP,	SLB,	,	4.0,	5,	Quarterly PM,	BGN-PM,	,	,	,	13898,	2020/09/09 17:48:57,	1085927728,
	202009091747252912,	JCODE,	AP,	SLB,	,	0.0,	0,	Annually PM,	BGN-PM,	,	,	,	13898,	2020/09/09 17:47:47,	1,
	202011111432036728,	JCODE,	FPQ,	SLB,	,	0.0,	5,	Grinding Wheel Fracture (砂輪斷裂),	END-REPAIR,	,	,	,	25205,	2020/11/11 14:47:07,	1,
	202011111447113884,	JCODE,	FQQ,	SLB,	,	0.0,	5,	Grinding Wheel Stuffed/Dress (砂輪填塞/修砂),	END-REPAIR,	,	,	,	25205,	2020/11/11 14:48:30,	1,
	202011111448335381,	JCODE,	IIN,	SLB,	,	0.0,	5,	The Sensor in the spinning area is abnormal(甩乾區感測器異常),	END-REPAIR,	,	,	,	25205,	2020/11/11 14:49:52,	1,
	202012041750158776,	JCODE,	FQS,	SLB,	,	0.0,	5,	Dress 修砂,	BGN-SETUP,	,	,	,	25205,	2020/12/04 17:51:05,	1,
	202012041751259975,	JCODE,	11R,	SLB,	,	0.0,	5,	Rework 重工補磨,	BGN-SETUP,	,	,	,	25205,	2020/12/04 17:51:46,	1,
	202012041751570384,	JCODE,	ASI,	SLB,	,	0.0,	5,	Air Leak 機台漏氣,	END-REPAIR,	,	,	,	25205,	2020/12/04 17:52:23,	1,
	202012041820392938,	JCODE,	ATJ,	SLB,	,	0.0,	5,	Leaking 機台漏水,	END-REPAIR,	,	,	,	25205,	2020/12/04 18:26:29,	1118157127,
	202012041825577789,	JCODE,	AUK,	SLB,	,	0.0,	5,	ESD / Leakage 機台漏電,	END-REPAIR,	,	,	,	25205,	2020/12/04 18:26:20,	1,
	202012041826338308,	JCODE,	AVY,	SLB,	,	0.0,	5,	Oil Spill 機台漏油,	END-REPAIR,	,	,	,	25205,	2020/12/04 18:26:51,	1,
	202012041826588598,	JCODE,	BLC,	SLB,	,	0.0,	5,	Parameter Setting Error 參數設定異常,	END-REPAIR,	,	,	,	25205,	2020/12/04 18:27:16,	1,
	202012041827228926,	JCODE,	CIN,	SLB,	,	0.0,	5,	Load Cassette Error 誤偵測-SENSOR,	END-REPAIR,	,	,	,	25205,	2020/12/04 18:28:29,	1118157582,
	202012041828039516,	JCODE,	DIN,	SLB,	,	0.0,	5,	Load Strip Error 誤偵測-SENSOR,	END-REPAIR,	,	,	,	25205,	2020/12/04 18:28:21,	1,
	202012041828360201,	JCODE,	EIN,	SLB,	,	0.0,	5,	INPP Error 誤偵測-SENSOR,	END-REPAIR,	,	,	,	25205,	2020/12/04 18:29:18,	1,
	202012041829230902,	JCODE,	FIP,	SLB,	,	0.0,	5,	Grind Error 誤偵測-SENSOR,	END-REPAIR,	,	,	,	25205,	2020/12/04 18:29:39,	1,
	202012041829441288,	JCODE,	FSV,	SLB,	,	0.0,	5,	Stage Vacuum Fail 真空異常-Oring,	END-REPAIR,	,	,	,	25205,	2020/12/04 18:33:36,	1118159068,
	202012041833054485,	JCODE,	GIN,	SLB,	,	0.0,	5,	OUTPP Error 誤偵測-SENSOR,	END-REPAIR,	,	,	,	25205,	2020/12/04 18:33:26,	1,
	202012041833485091,	JCODE,	HIN,	SLB,	,	0.0,	5,	Unload Strip Error 誤偵測-SENSOR,	END-REPAIR,	,	,	,	25205,	2020/12/04 18:34:08,	1,
	202012041834145458,	JCODE,	JIN,	SLB,	,	0.0,	5,	Unload Cassette Error 誤偵測-SENSOR,	END-REPAIR,	,	,	,	25205,	2020/12/04 18:34:31,	1,
	202012041834385738,	JCODE,	KSI,	SLB,	,	0.0,	5,	Vacuum Pump Error 真空馬達異常,	END-REPAIR,	,	,	,	25205,	2020/12/04 18:34:57,	1,
	201809171023367158,	JCODE,	CK,	SLM,	,	3.0,	5,	Change Kit,	BGN-SETUP,	,	,	,	13898,	2018/09/17 10:24:35,	1,
	201809171024568291,	JCODE,	LMC,	SLM,	,	0.33,	9,	Laser Marking Clean,	BGN-SETUP,	,	,	,	13898,	2018/09/17 10:25:14,	1,
	201809171025358825,	JCODE,	COS,	SLM,	,	0.0,	5,	2D code shift(2D code 位置偏移),	END-REPAIR,	,	,	,	13898,	2018/09/17 10:25:56,	1,
	201809171026189403,	JCODE,	LJT,	SLM,	,	0.0,	5,	L/F jam on track(軌道卡料),	END-REPAIR,	,	,	,	13898,	2018/09/17 10:26:36,	1,
	201809171026510071,	JCODE,	OP,	SLM,	,	0.0,	0,	OP  caused,	END-REPAIR,	,	,	,	13898,	2018/09/17 10:27:10,	1,
	201809171027280692,	JCODE,	VCP,	SLM,	,	0.0,	0,	CCD problem,	END-REPAIR,	,	,	,	13898,	2018/09/17 10:27:47,	1,
	201809180957034914,	JCODE,	WP,	SLM,	,	1.0,	0,	WEEKLY PM,	BGN-PM,	,	,	,	13898,	2018/09/18 09:57:25,	1,
	201809180957285308,	JCODE,	MP,	SLM,	,	2.0,	0,	MONTHLY PM,	BGN-PM,	,	,	,	13898,	2018/09/18 09:57:58,	1,
	201809180958015779,	JCODE,	BP,	SLM,	,	1.0,	0,	Bi-Weekly PM,	BGN-PM,	,	,	,	13898,	2018/09/18 09:58:39,	1,
	201809180958436427,	JCODE,	AP,	SLM,	,	5.0,	0,	ANNUALLY PM,	BGN-PM,	,	,	,	13898,	2018/09/18 09:59:09,	1,
	201809180959136908,	JCODE,	SP,	SLM,	,	4.0,	0,	SEMI-ANNUALLY PM,	BGN-PM,	,	,	,	13898,	2018/09/18 09:59:41,	1,
	201809180959467411,	JCODE,	QP,	SLM,	,	3.0,	0,	QUARTERLY PM,	BGN-PM,	,	,	,	13898,	2018/09/18 10:00:16,	1,
	201903291655080971,	JCODE,	OC,	SLM,	,	0.5,	0,	OP Check,	BGN-SETUP,	,	,	,	13898,	2019/03/29 16:55:32,	1,
	201904031638312871,	JCODE,	OCR,	SLM,	,	0.2,	0,	OP check after repair,	BGN-SETUP,	,	,	,	13898,	2019/04/03 16:39:02,	1,
	202008261019532142,	JCODE,	LRD,	SLM,	,	0.0,	5,	L/F REVERSE REC fail,	END-REPAIR,	,	,	,	25205,	2020/08/26 10:21:22,	1,
	202008261021453787,	JCODE,	MBR,	SLM,	,	0.0,	5,	2D code read fail,	END-REPAIR,	,	,	,	25205,	2020/08/26 10:22:08,	1,
	202008261022114273,	JCODE,	VPA,	SLM,	,	0.0,	5,	Push arm problem,	END-REPAIR,	,	,	,	25205,	2020/08/26 10:22:43,	1,
	202008261022515173,	JCODE,	TKP,	SLM,	,	0.0,	5,	TRACK PROBLEM,	END-REPAIR,	,	,	,	25205,	2020/08/26 10:23:11,	1,
	202008261023165624,	JCODE,	SMP,	SLM,	,	0.0,	5,	System problem,	END-REPAIR,	,	,	,	25205,	2020/08/26 10:23:36,	1,
	202008261023415985,	JCODE,	LLD,	SLM,	,	0.0,	5,	LDF deformation,	END-REPAIR,	,	,	,	25205,	2020/08/26 10:24:04,	1,
	202102171328338700,	JCODE,	MM,	SMT,	,	0.0,	5,	Move Machine,	END-REPAIR,	,	,	,	25205,	2021/02/17 13:28:49,	1,
	201809061032488424,	JCODE,	CP,	SMT,	,	0.0,	5,	Change Program,	BGN-SETUP,	,	,	,	13898,	2018/09/06 10:33:23,	1,
	201301041606573524,	JCODE,	LMA,	SMT,	,	0.0000,	0,	Load machine abnormal,	END-REPAIR,	,	,	,	EES01,	2013/01/04 16:08:49,	197493641,
	201301041607523921,	JCODE,	SPS,	SMT,	,	0.0000,	0,	Solder paste position shift,	END-REPAIR,	,	,	,	EES01,	2013/01/04 16:08:31,	1,
	201301041608534380,	JCODE,	CMP,	SMT,	,	0.0000,	0,	Clean mechanism problem,	END-REPAIR,	,	,	,	EES01,	2013/01/04 16:09:20,	1,
	201301041609324632,	JCODE,	SFT,	SMT,	,	0.0000,	0,	Software problem,	END-REPAIR,	,	,	,	EES01,	2013/01/04 16:09:50,	1,
	201301041610014825,	JCODE,	UVM,	SMT,	,	0.0000,	0,	Unload machine problem,	END-REPAIR,	,	,	,	EES01,	2013/01/04 16:10:16,	1,
	201301041610245028,	JCODE,	HDP,	SMT,	,	0.0000,	0,	Hard disk problem,	END-REPAIR,	,	,	,	EES01,	2013/01/04 16:10:39,	1,
	201301041610475143,	JCODE,	CCD,	SMT,	,	0.0000,	0,	CCD problem,	END-REPAIR,	,	,	,	EES01,	2013/01/04 16:11:01,	1,
	201301041611085315,	JCODE,	BBM,	SMT,	,	0.0000,	0,	BTU belt motor abnormal,	END-REPAIR,	,	,	,	EES01,	2013/01/04 16:11:23,	1,
	201301041611315476,	JCODE,	BFA,	SMT,	,	0.0000,	0,	BTU fan abnormal,	END-REPAIR,	,	,	,	EES01,	2013/01/04 16:11:48,	1,
	201301041611575768,	JCODE,	BHA,	SMT,	,	0.0000,	0,	BTU heater abnormal,	END-REPAIR,	,	,	,	EES01,	2013/01/04 16:12:11,	1,
	201301041612246019,	JCODE,	TBB,	SMT,	,	0.0000,	0,	Transfer belt broken,	END-REPAIR,	,	,	,	EES01,	2013/01/04 16:12:40,	1,
	201301041612466208,	JCODE,	OP,	SMT,	,	0.0000,	0,	Operater cause,	END-REPAIR,	,	,	,	EES01,	2013/01/04 16:13:00,	1,
	201301041613456562,	JCODE,	AA,	SMT,	,	0.0000,	5,	Add acetone,	BGN-SETUP,	,	,	,	EES01,	2013/04/29 14:55:12,	226993822,
	201301041614286880,	JCODE,	CK,	SMT,	,	0.0000,	5,	Change Kit,	BGN-SETUP,	,	,	,	EES01,	2013/04/29 14:55:17,	226993838,
	201301041614566959,	JCODE,	CCP,	SMT,	,	0.15,	5,	Change clean paper,	BGN-SETUP,	,	,	,	13898,	2018/07/20 14:05:29,	820585260,
	201301041615197110,	JCODE,	ASP,	SMT,	,	0.0000,	5,	Add solder paste,	BGN-SETUP,	,	,	,	EES01,	2013/04/29 14:55:26,	226993856,
	201301161441529811,	JCODE,	WP,	SMT,	,	3.0,	0,	Weekly PM,	BGN-PM,	,	,	,	13898,	2020/10/30 13:39:42,	1104550714,
	201301161442170049,	JCODE,	MP,	SMT,	,	6.0,	0,	Monthly PM,	BGN-PM,	,	,	,	13898,	2020/10/30 13:40:00,	1104550759,
	201301161442490711,	JCODE,	QP,	SMT,	,	8.0,	0,	Quarterly PM,	BGN-PM,	,	,	,	13898,	2020/10/30 13:40:17,	1104550806,
	201305211643578114,	JCODE,	DCS,	SMT,	,	0.0000,	5,	DEK Clean screen,	BGN-SETUP,	,	,	,	EES01,	2013/05/21 16:44:31,	1,
	201305211644578779,	JCODE,	DRL,	SMT,	,	0.0000,	5,	DEK Re-leaming,	BGN-SETUP,	,	,	,	EES01,	2013/05/21 16:45:51,	1,
	201305211646279291,	JCODE,	DSR,	SMT,	,	0.0000,	5,	DEK Setup new recipe,	BGN-SETUP,	,	,	,	EES01,	2013/05/21 16:47:11,	1,
	201305211648590864,	JCODE,	VSR,	SMT,	,	0.0000,	5,	VT Setup new recipe,	BGN-SETUP,	,	,	,	EES01,	2013/05/21 16:49:21,	1,
	201305211650241541,	JCODE,	VRL,	SMT,	,	0.0000,	5,	VT Re-leaming,	BGN-SETUP,	,	,	,	EES01,	2013/05/21 16:51:33,	232747856,
	201305211651061976,	JCODE,	NSR,	SMT,	,	0.0000,	5,	NXT Setup new recipe,	BGN-SETUP,	,	,	,	EES01,	2013/05/21 16:51:27,	1,
	201305211651412367,	JCODE,	NM,	SMT,	,	0.0000,	5,	NXT Manual,	BGN-SETUP,	,	,	,	EES01,	2013/05/21 16:52:00,	1,
	201305211652162643,	JCODE,	NRL,	SMT,	,	0.0000,	5,	NXT Re-leaming,	BGN-SETUP,	,	,	,	EES01,	2013/05/21 16:52:40,	1,
	201305211652482815,	JCODE,	NRC,	SMT,	,	0.0000,	5,	NXT Replace component,	BGN-SETUP,	,	,	,	EES01,	2013/05/21 16:53:06,	1,
	201305211653193064,	JCODE,	BCR,	SMT,	,	0.0000,	5,	BTU Change  recipe,	BGN-SETUP,	,	,	,	EES01,	2013/05/21 16:53:38,	1,
	201305211653483304,	JCODE,	BPS,	SMT,	,	0.0000,	5,	BTU Profiler setup,	BGN-SETUP,	,	,	,	EES01,	2013/05/21 16:54:03,	1,
	201305211654153698,	JCODE,	BSR,	SMT,	,	0.0000,	5,	BTU Setup new recipe,	BGN-SETUP,	,	,	,	EES01,	2013/05/21 16:54:31,	1,
	201305211654413995,	JCODE,	BTM,	SMT,	,	0.0000,	5,	BTU Temperature measure,	BGN-SETUP,	,	,	,	EES01,	2013/05/21 16:54:59,	1,
	201305211655104162,	JCODE,	FSR,	SMT,	,	0.0000,	5,	FLEX Setup new recipe,	BGN-SETUP,	,	,	,	EES01,	2013/05/21 16:55:28,	1,
	201305211655394315,	JCODE,	FRL,	SMT,	,	0.0000,	5,	FLEX Re-leaming,	BGN-SETUP,	,	,	,	EES01,	2013/05/21 16:56:00,	1,
	201305211656194699,	JCODE,	LRL,	SMT,	,	0.0000,	5,	LOAD Re-leaming,	BGN-SETUP,	,	,	,	EES01,	2013/05/21 16:56:35,	1,
	201305211656464902,	JCODE,	URL,	SMT,	,	0.0000,	5,	UNLOAD Re-leaming,	BGN-SETUP,	,	,	,	EES01,	2013/05/21 16:57:14,	1,
	201305211700536908,	JCODE,	DSP,	SMT,	,	0.0000,	5,	DEK Change solder paste,	BGN-SETUP,	,	,	,	EES01,	2013/05/21 17:01:15,	1,
	201305211727059817,	JCODE,	DSC,	SMT,	,	0.0000,	0,	DEK Substrade / stencil check,	END-REPAIR,	,	,	,	EES01,	2013/05/21 17:27:34,	1,
	201305211727440147,	JCODE,	DET,	SMT,	,	0.0000,	0,	DEK Edit epoxy thickness program,	END-REPAIR,	,	,	,	EES01,	2013/05/21 17:27:58,	1,
	201803051352295459,	JCODE,	CRP,	SMT,	,	0.0,	0,	2D code reading problem (二維碼讀取問題),	END-REPAIR,	,	,	,	13898,	2018/03/05 13:53:48,	775141097,
	201803051354356454,	JCODE,	SII,	SMT,	,	0.0,	0,	Substrate incoming inaterial fail (基板來料材料不良),	END-REPAIR,	,	,	,	13898,	2018/03/05 13:55:11,	1,
	201803051355467891,	JCODE,	LPU,	SMT,	,	0.0,	0,	Load pusher unit (上料推料機構),	END-REPAIR,	,	,	,	13898,	2018/03/05 13:56:29,	1,
	201803051356438865,	JCODE,	LVA,	SMT,	,	0.0,	0,	Load vacuum abnormal (上料真空異常),	END-REPAIR,	,	,	,	13898,	2018/03/05 13:57:17,	1,
	201803051357209386,	JCODE,	LBT,	SMT,	,	0.0,	0,	Load boat trolley abnormal (上料台車異常),	END-REPAIR,	,	,	,	13898,	2018/03/05 13:58:04,	1,
	201803051359040647,	JCODE,	SPB,	SMT,	,	0.0,	0,	Solder paste bridge (錫膏印刷橋接),	END-REPAIR,	,	,	,	13898,	2018/03/05 13:59:51,	1,
	201803051359551354,	JCODE,	SIP,	SMT,	,	0.0,	0,	Solder inspection problem (錫膏檢測問題),	END-REPAIR,	,	,	,	13898,	2018/03/05 14:00:44,	1,
	201803051400472211,	JCODE,	NPA,	SMT,	,	0.0,	0,	NXT Pick / Plaec abnormal (置件機吸料/放料異常),	END-REPAIR,	,	,	,	13898,	2018/03/05 14:01:36,	1,
	201803051402513874,	JCODE,	NFP,	SMT,	,	0.0,	0,	NXT Fiducial problem (置件機辨識點問題),	END-REPAIR,	,	,	,	13898,	2018/03/05 14:03:37,	1,
	201803051403414506,	JCODE,	NAB,	SMT,	,	0.0,	0,	NXT Axis driver battery problem (置件機軸電池問題),	END-REPAIR,	,	,	,	13898,	2018/03/05 14:04:39,	1,
	201803051404455535,	JCODE,	AIP,	SMT,	,	0.0,	0,	AOI inspection problem (AOI檢測問題),	END-REPAIR,	,	,	,	13898,	2018/03/05 14:05:21,	1,
	201803051405246337,	JCODE,	AFA,	SMT,	,	0.0,	0,	AOI Fail rate abnormal (AOI失敗率異常),	END-REPAIR,	,	,	,	13898,	2018/03/05 14:06:00,	1,
	201803051406036739,	JCODE,	UPU,	SMT,	,	0.0,	0,	Unload pusher unit (下料推料機構),	END-REPAIR,	,	,	,	13898,	2018/03/05 14:06:39,	1,
	201803051406427314,	JCODE,	UVA,	SMT,	,	0.0,	0,	Unload vacuum abnormal (下料真空異常),	END-REPAIR,	,	,	,	13898,	2018/03/05 14:07:25,	1,
	201803051407287987,	JCODE,	UBT,	SMT,	,	0.0,	0,	Unload boat trolley abnormal (下料台車異常),	END-REPAIR,	,	,	,	13898,	2018/03/05 14:08:03,	1,
	201602031344026079,	JCODE,	OCS,	SMT,	,	0.5,	9,	OP Check Solder Paste,	BGN-SETUP,	,	,	,	13898,	2018/07/20 14:05:07,	820585187,
	201602031346488381,	JCODE,	OC,	SMT,	,	0.5,	9,	OP Check,	BGN-SETUP,	,	,	,	13898,	2018/07/20 14:04:46,	820585084,
	201608021049454752,	JCODE,	TM,	SMT,	,	0.0000,	0,	Temperature Measure,	BGN-SETUP,	,	,	,	S6496,	2016/08/02 10:50:21,	1,
	201908281031356752,	JCODE,	AP,	SMT,	,	10.0,	0,	Annually PM,	BGN-PM,	,	,	,	13898,	2020/10/30 13:40:30,	1104550846,
	201911291919110669,	JCODE,	HSP,	SMT,	,	0.0,	0,	Hitachi printer change solder paste,	BGN-SETUP,	,	,	,	13898,	2019/11/29 19:20:21,	1,
	201911291920251661,	JCODE,	HSS,	SMT,	,	0.0,	0,	Hitachi printer change scentil type and scraper,	BGN-SETUP,	,	,	,	13898,	2019/11/29 19:20:59,	1,
	202008101624501261,	JCODE,	CSI,	SMT,	,	0.0,	5,	Change SMI inline machine,	BGN-SETUP,	,	,	,	25205,	2020/08/10 16:25:36,	1,
	202101271052304598,	JCODE,	EE,	SMT,	,	0.0,	5,	Borrow Machine,	END-REPAIR,	,	,	,	25205,	2021/01/27 10:52:46,	1,
