bom_id,ver,reg_date,item,oper,part_id,qty,tole,reason,supp,remark,
	MA024153  ,	 A,	2018/10/9 上午 12:00:00,	5,	2300,	1081125005               ,	0.111,	4.000,	          ,	          ,	,
	MA024153  ,	 A,	2018/10/9 上午 12:00:00,	6,	2410,	1101L70540               ,	24.000,	3.000,	          ,	          ,	,
	EF096013  ,	 E,	2019/7/18 上午 12:00:00,	1,	2070,	1071P62001               ,	1.304,	7.000,	,	          ,	                                        ,
	EF096013  ,	 E,	2019/7/18 上午 12:00:00,	2,	2200,	1091A07T41               ,	85.000,	0.150,	100       ,	          ,	0.7AU                                   ,
	EF096013  ,	 E,	2019/7/18 上午 12:00:00,	3,	2300,	10811802H1               ,	0.248,	4.000,	,	          ,	                                        ,
	EF096013  ,	 E,	2019/7/18 上午 12:00:00,	4,	2410,	1101L70545               ,	96.000,	3.000,	,	          ,	SAC305 0.45MM                           ,
	EF096013  ,	 E,	2019/7/18 上午 12:00:00,	5,	2430,	1011TR333B               ,	5.789,	0.600,	,	          ,	SUNRISE                                 ,
	EF096013  ,	 E,	2019/7/18 上午 12:00:00,	6,	2070,	121101331A               ,	1000.000,	0.600,	0.240     ,	          ,	,
	TS054035  ,	 A,	2017/2/10 上午 12:00:00,	1,	2300,	108192HF25               ,	0.720,	4.000,	,	          ,	,
	TS054035  ,	 A,	2017/2/10 上午 12:00:00,	2,	2410,	1231BAS00A               ,	0.070,	5.000,	,	          ,	,
	TS054035  ,	 A,	2017/2/10 上午 12:00:00,	3,	2430,	1011TR119A               ,	10.185,	0.600,	,	          ,	,
	TS054035  ,	 A,	2017/2/10 上午 12:00:00,	4,	2070,	120100701A               ,	1000.000,	0.400,	          ,	          ,	                                        ,
	TS054035  ,	 A,	2017/2/10 上午 12:00:00,	5,	2070,	1071P49001               ,	2.066,	15.000,	,	          ,	                                        ,
	TS054035  ,	 A,	2017/2/10 上午 12:00:00,	6,	2200,	1091A07C41               ,	84.540,	0.150,	60        ,	          ,	0.7 AU                                  ,
	EL096029  ,	 D,	2021/7/1 上午 12:00:00,	1,	2070,	121101313B               ,	1000.000,	0.600,	0.240     ,	          ,	20210629007進版                         ,
	EL096029  ,	 D,	2021/7/1 上午 12:00:00,	2,	2430,	1011TR620A               ,	5.556,	0.600,	,	          ,	,
	EL096029  ,	 D,	2021/7/1 上午 12:00:00,	3,	2070,	1071P62022               ,	1.293,	15.000,	,	          ,	,
	EL096029  ,	 D,	2021/7/1 上午 12:00:00,	4,	2200,	1091A07T21               ,	66.910,	0.150,	90        ,	          ,	0.7 mil Au                              ,
	EL096029  ,	 D,	2021/7/1 上午 12:00:00,	5,	2300,	1081G750V2               ,	0.207,	4.000,	,	          ,	,
	EL096029  ,	 D,	2021/7/1 上午 12:00:00,	6,	2410,	1101L70545               ,	96.000,	3.000,	,	          ,	,
	MA024194  ,	 B,	2019/8/29 上午 12:00:00,	1,	2070,	121101766A               ,	1000.000,	0.900,	0.210     ,	          ,	,
	MA024194  ,	 B,	2019/8/29 上午 12:00:00,	2,	2430,	1011TR076A               ,	2.292,	0.600,	          ,	          ,	,
	MA024194  ,	 B,	2019/8/29 上午 12:00:00,	3,	2070,	1071F76004               ,	0.445,	14.000,	          ,	          ,	,
	MA024194  ,	 B,	2019/8/29 上午 12:00:00,	4,	2200,	1091A07C41               ,	19.800,	0.150,	11        ,	          ,	0.7 mil Au                              ,
	MA024194  ,	 B,	2019/8/29 上午 12:00:00,	5,	2300,	1081G1250B               ,	0.098,	4.000,	          ,	          ,	,
	MA024194  ,	 B,	2019/8/29 上午 12:00:00,	6,	2410,	1101L70540               ,	24.000,	3.000,	          ,	          ,	,
	YQ008152  ,	 F,	2020/3/9 上午 12:00:00,	1,	2070,	120101059A               ,	1000.000,	3.400,	0.203     ,	          ,	,
	YQ008152  ,	 F,	2020/3/9 上午 12:00:00,	2,	2430,	1011TR011A               ,	2.292,	0.600,	          ,	          ,	,
	YQ008152  ,	 F,	2020/3/9 上午 12:00:00,	3,	2070,	1071F76004               ,	0.504,	14.000,	          ,	          ,	BOT-UAG071900 12  100um                 ,
	YQ008152  ,	 F,	2020/3/9 上午 12:00:00,	4,	2130,	1071F310JB               ,	0.504,	14.000,	          ,	          ,	TOP-UAG071900 12  100um                 ,
	YQ008152  ,	 F,	2020/3/9 上午 12:00:00,	5,	2200,	1091A07T21               ,	16.500,	0.150,	10        ,	          ,	0.7 mil Au 2N                           ,
	YQ008152  ,	 F,	2020/3/9 上午 12:00:00,	6,	3200,	1091A07T21               ,	14.590,	0.150,	10        ,	          ,	0.7 mil Au 2N                           ,
	YQ008152  ,	 F,	2020/3/9 上午 12:00:00,	7,	2300,	108192HF4A               ,	0.130,	4.000,	          ,	          ,	,
	YQ008152  ,	 F,	2020/3/9 上午 12:00:00,	8,	2410,	1231BAS00A               ,	0.070,	5.000,	          ,	          ,	,
	YQ008152  ,	 F,	2020/3/9 上午 12:00:00,	9,	2070,	SUBMATWAB177             ,	1000.000,	0.800,	,	          ,	BOT-UAG071900 12  100um EM76012         ,
	YQ008152  ,	 F,	2020/3/9 上午 12:00:00,	10,	2130,	SUBMATWAB178             ,	1000.000,	0.800,	,	          ,	TOP-UAG071900 12  100um EM310JP         ,
	MA024158  ,	 B,	2020/9/2 上午 12:00:00,	1,	2070,	121100211A               ,	1000.000,	0.900,	0.190     ,	          ,	,
	MA024158  ,	 B,	2020/9/2 上午 12:00:00,	2,	2430,	1011TR076A               ,	2.344,	0.600,	          ,	          ,	,
	MA024158  ,	 B,	2020/9/2 上午 12:00:00,	3,	2070,	1071F76004               ,	0.707,	14.000,	          ,	          ,	,
	MA024158  ,	 B,	2020/9/2 上午 12:00:00,	4,	2200,	1091A07T21               ,	9.462,	0.150,	13        ,	          ,	0.7 mil (Au 2N)                         ,
	MA024158  ,	 B,	2020/9/2 上午 12:00:00,	5,	2300,	1081G1250B               ,	0.098,	4.000,	          ,	          ,	20200901011 變更樹脂                    ,
	MA024158  ,	 B,	2020/9/2 上午 12:00:00,	6,	2410,	1101L70540               ,	24.000,	3.000,	          ,	          ,	,
	YB008040  ,	 A,	2020/12/11 上午 12:00:00,	1,	2070,	120100081A               ,	1000.000,	3.400,	0.152     ,	          ,	靜電袋回貨                              ,
	YB008040  ,	 A,	2020/12/11 上午 12:00:00,	2,	2070,	1071F76004               ,	0.122,	14.000,	          ,	          ,	,
	YB008040  ,	 A,	2020/12/11 上午 12:00:00,	3,	2200,	1091A07T21               ,	13.760,	0.150,	10        ,	          ,	0.7mil (2N;Au)                          ,
	YB008040  ,	 A,	2020/12/11 上午 12:00:00,	4,	2300,	108192HF42               ,	0.045,	4.000,	          ,	          ,	,
	YB008040  ,	 A,	2020/12/11 上午 12:00:00,	5,	2410,	1231BAS00A               ,	0.070,	5.000,	          ,	          ,	,
	YM008184  ,	 A,	2021/8/24 上午 12:00:00,	1,	2070,	120100065A               ,	1000.000,	3.400,	0.152     ,	          ,	L008Y0707EI                             ,
	YM008184  ,	 A,	2021/8/24 上午 12:00:00,	2,	2070,	1071F350L1               ,	0.016,	14.000,	          ,	          ,	,
	YM008184  ,	 A,	2021/8/24 上午 12:00:00,	3,	2200,	1091G08PA4               ,	11.916,	16.000,	9         ,	          ,	0.8mil Ag(98%)                          ,
	YM008184  ,	 A,	2021/8/24 上午 12:00:00,	4,	2300,	1081G700L1               ,	0.018,	4.000,	          ,	          ,	,
	YM008184  ,	 A,	2021/8/24 上午 12:00:00,	5,	2410,	1231BAS00A               ,	0.070,	5.000,	          ,	          ,	,
	YM008184  ,	 A,	2021/8/24 上午 12:00:00,	6,	3720,	1011CA269A               ,	0.008,	0.800,	          ,	          ,	,
	NW063100  ,	 A,	2021/11/29 上午 12:00:00,	1,	2070,	121102190A               ,	1000.000,	0.900,	0.180     ,	          ,	,
	NW063100  ,	 A,	2021/11/29 上午 12:00:00,	2,	2430,	1011TR767A               ,	5.000,	0.600,	          ,	          ,	,
	NW063100  ,	 A,	2021/11/29 上午 12:00:00,	3,	2070,	1071F76004               ,	0.284,	14.000,	          ,	          ,	,
	NW063100  ,	 A,	2021/11/29 上午 12:00:00,	4,	2200,	1091A07T41               ,	32.292,	0.150,	33        ,	          ,	,
	NW063100  ,	 A,	2021/11/29 上午 12:00:00,	5,	2300,	1081G1250B               ,	0.204,	4.000,	          ,	          ,	,
	NW063100  ,	 A,	2021/11/29 上午 12:00:00,	6,	2410,	1101L70542               ,	63.000,	3.000,	          ,	          ,	,
	MV060017  ,	 A,	2020/3/25 上午 12:00:00,	1,	2070,	121102009A               ,	1000.000,	0.900,	0.260     ,	          ,	,
	MV060017  ,	 A,	2020/3/25 上午 12:00:00,	2,	2430,	1011TR038A               ,	5.789,	0.600,	          ,	          ,	,
	MV060017  ,	 A,	2020/3/25 上午 12:00:00,	3,	2070,	1071F76004               ,	0.394,	14.000,	          ,	          ,	,
	MV060017  ,	 A,	2020/3/25 上午 12:00:00,	4,	2200,	1091A08C21               ,	124.630,	0.150,	70        ,	          ,	0.8 mil 2N Au                           ,
	MV060017  ,	 A,	2020/3/25 上午 12:00:00,	5,	2300,	1081G1250B               ,	0.225,	4.000,	          ,	          ,	,
	MV060017  ,	 A,	2020/3/25 上午 12:00:00,	6,	2410,	1101L70545               ,	60.000,	3.000,	          ,	          ,	,
	Y6008112  ,	 A,	2020/12/11 上午 12:00:00,	1,	2070,	120101079A               ,	1000.000,	3.400,	0.152     ,	          ,	靜電袋回貨                              ,
	Y6008112  ,	 A,	2020/12/11 上午 12:00:00,	2,	2070,	1071F76001               ,	0.082,	14.000,	          ,	          ,	,
	Y6008112  ,	 A,	2020/12/11 上午 12:00:00,	3,	2200,	1091A07T41               ,	8.410,	0.150,	10        ,	          ,	,
	Y6008112  ,	 A,	2020/12/11 上午 12:00:00,	4,	2300,	108192HF42               ,	0.034,	4.000,	          ,	          ,	,
	Y6008112  ,	 A,	2020/12/11 上午 12:00:00,	5,	2410,	1231BAS00A               ,	0.070,	5.000,	          ,	          ,	,
	CC084046  ,	 K,	2021/12/8 上午 12:00:00,	1,	2070,	1071P62001               ,	0.910,	7.000,	,	          ,	20211208006柏豪改EPOXY                  ,
	CC084046  ,	 K,	2021/12/8 上午 12:00:00,	2,	2200,	1091A07C21               ,	55.230,	0.150,	78        ,	          ,	0.7;2N                                  ,
	CC084046  ,	 K,	2021/12/8 上午 12:00:00,	3,	2300,	1081G750V7               ,	0.222,	4.000,	,	          ,	,
	CC084046  ,	 K,	2021/12/8 上午 12:00:00,	4,	2410,	1101L70545               ,	84.000,	3.000,	,	          ,	                                        ,
	CC084046  ,	 K,	2021/12/8 上午 12:00:00,	5,	2430,	1011TR052A               ,	5.264,	0.600,	,	          ,	,
	CC084046  ,	 K,	2021/12/8 上午 12:00:00,	6,	2070,	121101118A               ,	1000.000,	0.600,	0.240     ,	          ,	,
	MA024163  ,	 C,	2020/2/11 上午 12:00:00,	6,	2410,	1101L70540               ,	24.000,	3.000,	          ,	          ,	,
	MA024163  ,	 C,	2020/2/11 上午 12:00:00,	1,	2070,	121100178A               ,	1000.000,	0.900,	0.260     ,	          ,	,
	MA024163  ,	 C,	2020/2/11 上午 12:00:00,	2,	2430,	1011TR011A               ,	2.292,	0.600,	          ,	          ,	,
	MA024163  ,	 C,	2020/2/11 上午 12:00:00,	3,	2070,	1071P20254               ,	0.427,	15.000,	          ,	          ,	,
	MA024163  ,	 C,	2020/2/11 上午 12:00:00,	4,	2200,	1091A07C21               ,	29.892,	0.150,	28        ,	          ,	0.7 mil Au 2N                           ,
	MA024163  ,	 C,	2020/2/11 上午 12:00:00,	5,	2300,	1081G1250B               ,	0.098,	4.000,	          ,	          ,	,
	IA000002  ,	 B,	2014/4/30 上午 12:00:00,	1,	2021,	1071F28502               ,	0.059,	14.000,	,	          ,	                                        ,
	IA000167  ,	 A,	2021/12/9 上午 12:00:00,	1,	3720,	1011CA373A               ,	0.016,	0.800,	          ,	          ,	,
	MF054007  ,	 A,	2014/5/6 上午 12:00:00,	1,	2070,	1071P20251               ,	0.383,	15.000,	,	          ,	                                        ,
	MF054007  ,	 A,	2014/5/6 上午 12:00:00,	2,	2200,	1091A07T41               ,	117.630,	0.150,	60        ,	          ,	0.7 AU                                  ,
	MF054007  ,	 A,	2014/5/6 上午 12:00:00,	3,	2300,	1081125005               ,	0.154,	4.000,	,	          ,	,
	MF054007  ,	 A,	2014/5/6 上午 12:00:00,	4,	2410,	1101L70542               ,	54.000,	3.000,	,	          ,	SAC305 0.42mm                           ,
	MF054007  ,	 A,	2014/5/6 上午 12:00:00,	5,	2430,	1011TR045A               ,	3.161,	0.600,	,	          ,	,
	MF054007  ,	 A,	2014/5/6 上午 12:00:00,	6,	2070,	121100531A               ,	1000.000,	0.900,	0.320     ,	          ,	,
	3A034017  ,	 D,	2020/12/4 上午 12:00:00,	1,	2070,	121101913C               ,	1000.000,	0.900,	0.3       ,	          ,	,
	3A034017  ,	 D,	2020/12/4 上午 12:00:00,	2,	2070,	1071F350L2               ,	0.198,	14.000,	          ,	          ,	                                        ,
	3A034017  ,	 D,	2020/12/4 上午 12:00:00,	3,	2130,	1071F40001               ,	1.453,	14.000,	          ,	          ,	,
	3A034017  ,	 D,	2020/12/4 上午 12:00:00,	4,	2200,	1091A06C41               ,	25.300,	0.150,	29        ,	          ,	,
	3A034017  ,	 D,	2020/12/4 上午 12:00:00,	5,	3200,	1091A06C41               ,	36.200,	0.150,	34 R      ,	          ,	,
	3A034017  ,	 D,	2020/12/4 上午 12:00:00,	6,	2300,	1081A381C1               ,	0.096,	4.000,	          ,	          ,	,
	3A034017  ,	 D,	2020/12/4 上午 12:00:00,	7,	2070,	SUBMATWHQ149             ,	1000.000,	0.800,	,	          ,	EUC703A 8  50um F350L2                  ,
	3A034017  ,	 D,	2020/12/4 上午 12:00:00,	8,	2130,	SUBMATWHQ150             ,	1000.000,	0.800,	,	          ,	EU2757B 8  320um 1071F40001             ,
	YD008056  ,	 D,	2019/4/25 上午 12:00:00,	1,	2070,	120100107A               ,	1000.000,	3.400,	0.203     ,	          ,	,
	YD008056  ,	 D,	2019/4/25 上午 12:00:00,	2,	2430,	1011TR138A               ,	1.931,	0.600,	,	          ,	,
	YD008056  ,	 D,	2019/4/25 上午 12:00:00,	3,	2070,	1071P49001               ,	1.680,	15.000,	,	          ,	DIE 1 :165*165mil                       ,
	YD008056  ,	 D,	2019/4/25 上午 12:00:00,	4,	2130,	1071F76004               ,	0.809,	14.000,	,	          ,	DIE 2 :167*167mil                       ,
	YD008056  ,	 D,	2019/4/25 上午 12:00:00,	5,	3130,	1071P550E1               ,	0.505,	15.000,	,	          ,	DIE 3 :147*150mil                       ,
	YD008056  ,	 D,	2019/4/25 上午 12:00:00,	6,	2200,	1091A08C41               ,	11.060,	0.150,	12        ,	          ,	,
	YD008056  ,	 D,	2019/4/25 上午 12:00:00,	7,	2300,	108192HF4B               ,	0.094,	4.000,	,	          ,	,
	YD008056  ,	 D,	2019/4/25 上午 12:00:00,	8,	2410,	1231BAS00A               ,	0.070,	5.000,	,	          ,	,
	YD008056  ,	 D,	2019/4/25 上午 12:00:00,	9,	2070,	SUBMATWVE007             ,	1000.000,	0.800,	鐵片      ,	          ,	BOT鐵片SHIELD DIE(P/N:ESJ85N79CB2FA)    ,
	YD008056  ,	 D,	2019/4/25 上午 12:00:00,	10,	2130,	SUBMATWVE008             ,	1000.000,	0.800,	,	          ,	DIE DIMENSIONS                          ,
	YD008056  ,	 D,	2019/4/25 上午 12:00:00,	11,	3130,	SUBMATWVE009             ,	1000.000,	0.800,	鐵片      ,	          ,	TOP鐵片SHIELD DIE(P/N:ESJ85N79CT2FA)    ,
	IA000139  ,	 B,	2021/1/8 上午 12:00:00,	1,	3720,	1011CA349A               ,	0.008,	0.800,	4/500     ,	          ,	                                        ,
	IA000139  ,	 B,	2021/1/8 上午 12:00:00,	2,	2021,	1071F28502               ,	0.059,	14.000,	,	          ,	,
	X8192001  ,	 A,	,	1,	2070,	121102345A               ,	1000.000,	0.900,	0.210     ,	          ,	,
	X8192001  ,	 A,	,	2,	2430,	1011TR821A               ,	8.594,	0.600,	          ,	          ,	,
	X8192001  ,	 A,	,	3,	2070,	1071F76004               ,	0.893,	14.000,	          ,	          ,	,
	X8192001  ,	 A,	,	4,	2130,	1071F76004               ,	0.904,	14.000,	          ,	          ,	,
	X8192001  ,	 A,	,	5,	3130,	1071F350L1               ,	0.037,	14.000,	          ,	          ,	,
	X8192001  ,	 A,	,	6,	2200,	1091C08TP2               ,	168.572,	16.000,	248       ,	          ,	,
	X8192001  ,	 A,	,	7,	2300,	1081760LB7               ,	0.340,	4.000,	          ,	          ,	                                        ,
	X8192001  ,	 A,	,	8,	2410,	1101L70530               ,	192.000,	3.000,	          ,	          ,	,
	X8192001  ,	 A,	,	9,	2070,	SUBMATWQT013             ,	1000.000,	0.800,	,	          ,	AS1663A;100um                           ,
	X8192001  ,	 A,	,	10,	2130,	SUBMATWQT014             ,	1000.000,	0.800,	,	          ,	WT0011C-T;100um                         ,
	X8192001  ,	 A,	,	11,	3130,	SUBMATWQT015             ,	1000.000,	0.800,	,	          ,	WP0003-T;75um                           ,
	MA024219  ,	 A,	2020/6/18 上午 12:00:00,	1,	2070,	121102073A               ,	1000.000,	0.900,	0.260     ,	          ,	W024X060843                             ,
	MA024219  ,	 A,	2020/6/18 上午 12:00:00,	2,	2430,	1011TR076A               ,	2.344,	0.600,	          ,	          ,	,
	MA024219  ,	 A,	2020/6/18 上午 12:00:00,	3,	2070,	1071F76004               ,	0.117,	14.000,	          ,	          ,	,
	MA024219  ,	 A,	2020/6/18 上午 12:00:00,	4,	2200,	1091A07T21               ,	18.636,	0.150,	24        ,	          ,	0.7mil (Au;2N)                          ,
	MA024219  ,	 A,	2020/6/18 上午 12:00:00,	5,	2300,	1081G1250B               ,	0.099,	4.000,	          ,	          ,	,
	MA024219  ,	 A,	2020/6/18 上午 12:00:00,	6,	2410,	1101L70540               ,	24.000,	3.000,	          ,	          ,	,
	YB008047  ,	 A,	2022/1/13 上午 12:00:00,	1,	2070,	120101134A               ,	1000.000,	3.400,	          ,	          ,	靜電袋回貨 / L008Y1114E7(Shinko)        ,
	YB008047  ,	 A,	2022/1/13 上午 12:00:00,	2,	2070,	1071F76004               ,	0.150,	14.000,	          ,	          ,	,
	YB008047  ,	 A,	2022/1/13 上午 12:00:00,	3,	2200,	1091A07T21               ,	13.970,	0.150,	10        ,	          ,	0.7mil Au 2N                            ,
	YB008047  ,	 A,	2022/1/13 上午 12:00:00,	4,	2300,	108192HF42               ,	0.044,	4.000,	          ,	          ,	,
	YB008047  ,	 A,	2022/1/13 上午 12:00:00,	5,	2410,	1231BAS00A               ,	0.070,	5.000,	          ,	          ,	,
	NC090085  ,	 C,	2021/3/4 上午 12:00:00,	1,	2070,	121101271A               ,	1000.000,	0.900,	0.210     ,	          ,	,
	NC090085  ,	 C,	2021/3/4 上午 12:00:00,	2,	2430,	1011TR038A               ,	5.789,	0.600,	          ,	          ,	,
	NC090085  ,	 C,	2021/3/4 上午 12:00:00,	3,	2070,	1071F76004               ,	0.113,	14.000,	          ,	          ,	,
	NC090085  ,	 C,	2021/3/4 上午 12:00:00,	4,	2200,	1091G08PA1               ,	129.150,	16.000,	80        ,	          ,	0.8 mil Ag 88%                          ,
	NC090085  ,	 C,	2021/3/4 上午 12:00:00,	5,	2300,	1081760LB8               ,	0.231,	4.000,	          ,	          ,	20210210001改CPD                        ,
	NC090085  ,	 C,	2021/3/4 上午 12:00:00,	6,	2410,	1101G30545               ,	90.000,	3.000,	          ,	          ,	,
	X8192004  ,	 A,	2022/1/14 上午 12:00:00,	1,	2070,	121102345A               ,	1000.000,	0.900,	0.210     ,	          ,	,
	X8192004  ,	 A,	2022/1/14 上午 12:00:00,	2,	2430,	1011TR821A               ,	8.594,	0.600,	          ,	          ,	,
	X8192004  ,	 A,	2022/1/14 上午 12:00:00,	3,	2070,	1071F76005               ,	0.893,	14.000,	          ,	          ,	,
	X8192004  ,	 A,	2022/1/14 上午 12:00:00,	4,	2130,	1071F76005               ,	0.904,	14.000,	          ,	          ,	,
	X8192004  ,	 A,	2022/1/14 上午 12:00:00,	5,	3130,	1071F350L1               ,	0.037,	14.000,	          ,	          ,	,
	X8192004  ,	 A,	2022/1/14 上午 12:00:00,	6,	2200,	1091C08TP2               ,	168.572,	16.000,	248       ,	          ,	                                        ,
	X8192004  ,	 A,	2022/1/14 上午 12:00:00,	7,	2300,	1081760LB7               ,	0.340,	4.000,	          ,	          ,	,
	X8192004  ,	 A,	2022/1/14 上午 12:00:00,	8,	2410,	1101L70530               ,	192.000,	3.000,	          ,	          ,	,
	X8192004  ,	 A,	2022/1/14 上午 12:00:00,	9,	2070,	SUBMATWCMA146ENG         ,	1000.000,	0.800,	,	          ,	,
	X8192004  ,	 A,	2022/1/14 上午 12:00:00,	10,	2130,	SUBMATWCMA147ENG         ,	1000.000,	0.800,	,	          ,	,
	X8192004  ,	 A,	2022/1/14 上午 12:00:00,	11,	3130,	SUBMATWCMA148ENG         ,	1000.000,	0.800,	,	          ,	,
	TH056176  ,	 A,	,	1,	2070,	120101150A               ,	1000.000,	0.400,	0.127     ,	          ,	,
	TH056176  ,	 A,	,	2,	2430,	1011TR507A               ,	11.458,	0.600,	          ,	          ,	,
	TH056176  ,	 A,	,	3,	2070,	1071F76004               ,	1.153,	14.000,	          ,	          ,	,
	TH056176  ,	 A,	,	4,	2130,	1071F310JB               ,	1.153,	14.000,	          ,	          ,	,
	TH056176  ,	 A,	,	5,	2200,	1091A07T41               ,	70.112,	0.150,	38        ,	          ,	,
	TH056176  ,	 A,	,	6,	3200,	1091A07T41               ,	122.700,	0.150,	95        ,	          ,	,
	TH056176  ,	 A,	,	7,	2300,	108197HF03               ,	0.788,	4.000,	          ,	          ,	,
	TH056176  ,	 A,	,	8,	2410,	1231BAS00A               ,	0.070,	5.000,	          ,	          ,	,
	TH056176  ,	 A,	,	9,	2070,	SUBMATWCMA138ENG         ,	1000.000,	0.800,	,	          ,	175um;F76004                            ,
	TH056176  ,	 A,	,	10,	2130,	SUBMATWCMA139ENG         ,	1000.000,	0.800,	,	          ,	105um;F310JB                            ,
	KE162043  ,	 B,	2021/5/5 上午 12:00:00,	1,	2070,	121102173A               ,	1000.000,	0.900,	          ,	          ,	,
	KE162043  ,	 B,	2021/5/5 上午 12:00:00,	2,	2070,	1071F76004               ,	0.402,	14.000,	          ,	          ,	,
	KE162043  ,	 B,	2021/5/5 上午 12:00:00,	3,	2130,	1071F76004               ,	0.255,	14.000,	          ,	          ,	,
	KE162043  ,	 B,	2021/5/5 上午 12:00:00,	4,	2200,	1091G07PA4               ,	314.958,	16.000,	137       ,	          ,	                                        ,
	KE162043  ,	 B,	2021/5/5 上午 12:00:00,	5,	2300,	1081125036               ,	0.180,	4.000,	          ,	          ,	,
	KE162043  ,	 B,	2021/5/5 上午 12:00:00,	6,	2410,	1101L70530               ,	162.000,	3.000,	          ,	          ,	,
	KE162043  ,	 B,	2021/5/5 上午 12:00:00,	7,	2070,	SUBMATWCMA66ENG          ,	1000.000,	0.800,	,	          ,	60UM;12 ;1071F76004; 6307N              ,
	KE162043  ,	 B,	2021/5/5 上午 12:00:00,	8,	2130,	SUBMATWCMA67ENG          ,	1000.000,	0.800,	,	          ,	115UM;12 ;1071F76004; 9114A             ,
	KE162043  ,	 B,	2021/5/5 上午 12:00:00,	9,	2430,	1011TR506A               ,	4.545,	0.600,	,	          ,	1/8 21上線完成                          ,
	XT153200  ,	 A,	2021/4/8 上午 12:00:00,	1,	2052,	1221C20015               ,	2000.000,	10.000,	          ,	          ,	,
	XT153200  ,	 A,	2021/4/8 上午 12:00:00,	2,	2070,	121101634A               ,	1000.000,	0.900,	0.180     ,	          ,	OSP SBT                                 ,
	XT153200  ,	 A,	2021/4/8 上午 12:00:00,	3,	2430,	1011TR439A               ,	7.237,	0.600,	          ,	          ,	,
	XT153200  ,	 A,	2021/4/8 上午 12:00:00,	4,	2070,	1071F76004               ,	4.892,	14.000,	          ,	          ,	BOT-Toshiba 128Gb 12  100um 一次上2dies ,
	XT153200  ,	 A,	2021/4/8 上午 12:00:00,	5,	2130,	1071F76004               ,	0.138,	14.000,	          ,	          ,	TOP-PS8225 12  55um                     ,
	XT153200  ,	 A,	2021/4/8 上午 12:00:00,	6,	2200,	1091A07C21               ,	153.220,	0.150,	160       ,	          ,	0.7 mil Au 2N                           ,
	XT153200  ,	 A,	2021/4/8 上午 12:00:00,	7,	2300,	1081G771F1               ,	0.186,	4.000,	          ,	          ,	,
	XT153200  ,	 A,	2021/4/8 上午 12:00:00,	8,	2052,	1101T70525               ,	8.680,	3.000,	          ,	          ,	,
	XT153200  ,	 A,	2021/4/8 上午 12:00:00,	9,	2410,	1101L70530               ,	153.000,	3.000,	,	          ,	,
	XT153200  ,	 A,	2021/4/8 上午 12:00:00,	10,	2052,	SUBMATSVG019             ,	1000.000,	0.800,	,	          ,	ABU153XT9005A                           ,
	XT153200  ,	 A,	2021/4/8 上午 12:00:00,	11,	2070,	SUBMATWCMA69ENG          ,	2000.000,	0.800,	,	          ,	BOT-FOTG78A0-R 1071F76004               ,
	XT153200  ,	 A,	2021/4/8 上午 12:00:00,	12,	2130,	SUBMATWCMA70ENG          ,	1000.000,	0.800,	,	          ,	TOP-PS8225A0-R 1071F76004               ,
	YF032069  ,	 D,	2020/4/16 上午 12:00:00,	1,	2070,	1071P49001               ,	0.787,	15.000,	,	          ,	                                        ,
	YF032069  ,	 D,	2020/4/16 上午 12:00:00,	2,	2200,	1091A07C21               ,	55.550,	0.150,	38        ,	          ,	0.7AU 2N                                ,
	YF032069  ,	 D,	2020/4/16 上午 12:00:00,	3,	2300,	1081G700L1               ,	0.064,	4.000,	,	          ,	,
	YF032069  ,	 D,	2020/4/16 上午 12:00:00,	4,	2430,	1011TR137A               ,	2.246,	0.600,	,	          ,	,
	YF032069  ,	 D,	2020/4/16 上午 12:00:00,	5,	2070,	120101065A               ,	1000.000,	3.400,	0.203     ,	          ,	,
	NW063076  ,	 A,	2020/2/27 上午 12:00:00,	1,	2070,	121101925A               ,	1000.000,	0.900,	0.150     ,	          ,	W063N091125                             ,
	NW063076  ,	 A,	2020/2/27 上午 12:00:00,	2,	2430,	1011TR614A               ,	5.357,	0.600,	          ,	          ,	,
	NW063076  ,	 A,	2020/2/27 上午 12:00:00,	3,	2070,	1071F76005               ,	0.480,	14.000,	          ,	          ,	,
	NW063076  ,	 A,	2020/2/27 上午 12:00:00,	4,	2200,	1091A07T21               ,	28.900,	0.150,	25        ,	          ,	0.7 mil Au( 2N)                         ,
	NW063076  ,	 A,	2020/2/27 上午 12:00:00,	5,	2300,	1081G1250B               ,	0.204,	4.000,	          ,	          ,	,
	NW063076  ,	 A,	2020/2/27 上午 12:00:00,	6,	2410,	1101G70545               ,	63.000,	3.000,	          ,	          ,	,
	IA000103  ,	 A,	,	1,	3720,	1011CA309A               ,	0.016,	0.800,	,	          ,	                                        ,
	IA000114  ,	 A,	,	1,	3720,	1011CA310A               ,	0.016,	0.800,	,	          ,	                                        ,
	IA000118  ,	 A,	2020/5/26 上午 12:00:00,	1,	2021,	1071F28502               ,	0.046,	14.000,	,	          ,	                                        ,
	IA000118  ,	 A,	2020/5/26 上午 12:00:00,	2,	3720,	1011CA328A               ,	0.004,	0.800,	2/500m    ,	          ,	                                        ,
	IA000015  ,	 B,	2017/9/18 上午 12:00:00,	1,	3720,	1011CA201B               ,	0.008,	0.800,	,	          ,	20170914001 PJ改用量                    ,
	OF016604  ,	 B,	2021/11/5 上午 12:00:00,	1,	2300,	108192HF36               ,	0.000,	4.000,	,	          ,	1231BAS00A                              ,
